road_id,road_name,neighbourhood,hour,speed_limit,avg_speed,volume,capacity,incident_count,incident_text,incident_weight
R078,Chromepet_Rd_3,Chromepet,13,60,27.4,1185,1185,1,construction work causing delays,2
R078,Chromepet_Rd_3,Chromepet,14,60,33.5,1185,1185,0,no incidents reported,0
R078,Chromepet_Rd_3,Chromepet,15,60,37.2,1185,1185,0,clear roads,0
R078,Chromepet_Rd_3,Chromepet,16,60,39.3,1075,1185,0,traffic moving normally,0
R078,Chromepet_Rd_3,Chromepet,17,60,22.7,1185,1185,0,no incidents reported,0
R078,Chromepet_Rd_3,Chromepet,18,60,28.9,1185,1185,0,traffic moving normally,0
R078,Chromepet_Rd_3,Chromepet,19,60,19.6,1185,1185,0,clear roads,0
R078,Chromepet_Rd_3,Chromepet,20,60,22.5,1185,1185,1,major collision road closed,3
R078,Chromepet_Rd_3,Chromepet,21,60,31.1,1039,1185,0,clear roads,0
R078,Chromepet_Rd_3,Chromepet,22,60,34.6,1040,1185,1,major collision road closed,3
R078,Chromepet_Rd_3,Chromepet,23,60,31.3,897,1185,0,traffic moving normally,0
R079,Chromepet_Rd_4,Chromepet,0,50,37.4,675,1209,0,clear roads,0
R079,Chromepet_Rd_4,Chromepet,1,50,35.8,851,1209,0,traffic moving normally,0
R079,Chromepet_Rd_4,Chromepet,2,50,31.9,777,1209,0,traffic moving normally,0
R079,Chromepet_Rd_4,Chromepet,3,50,36.7,895,1209,0,clear roads,0
R079,Chromepet_Rd_4,Chromepet,4,50,38.6,799,1209,0,no incidents reported,0
R079,Chromepet_Rd_4,Chromepet,5,50,36.1,906,1209,0,traffic moving normally,0
R079,Chromepet_Rd_4,Chromepet,6,50,24.9,1135,1209,0,no incidents reported,0
R079,Chromepet_Rd_4,Chromepet,7,50,17.0,1209,1209,1,major collision road closed,3
R079,Chromepet_Rd_4,Chromepet,8,50,19.1,1209,1209,0,clear roads,0
R079,Chromepet_Rd_4,Chromepet,9,50,16.7,1209,1209,0,no incidents reported,0
R079,Chromepet_Rd_4,Chromepet,10,50,14.8,1209,1209,0,clear roads,0
R079,Chromepet_Rd_4,Chromepet,11,50,31.4,992,1209,1,major collision road closed,3
R079,Chromepet_Rd_4,Chromepet,12,50,24.5,1124,1209,0,clear roads,0
R079,Chromepet_Rd_4,Chromepet,13,50,29.2,1209,1209,0,traffic moving normally,0
R079,Chromepet_Rd_4,Chromepet,14,50,23.9,1209,1209,0,no incidents reported,0
R079,Chromepet_Rd_4,Chromepet,15,50,27.5,1209,1209,1,truck overturned blocking all lanes,3
R079,Chromepet_Rd_4,Chromepet,16,50,26.9,965,1209,0,traffic moving normally,0
R079,Chromepet_Rd_4,Chromepet,17,50,18.5,1209,1209,0,clear roads,0
R079,Chromepet_Rd_4,Chromepet,18,50,20.0,1209,1209,0,clear roads,0
R079,Chromepet_Rd_4,Chromepet,19,50,16.5,1209,1209,1,fatal accident blocked road,3
R079,Chromepet_Rd_4,Chromepet,20,50,16.0,1209,1209,1,truck overturned blocking all lanes,3
R079,Chromepet_Rd_4,Chromepet,21,50,24.1,1209,1209,0,no incidents reported,0
R079,Chromepet_Rd_4,Chromepet,22,50,23.9,1116,1209,0,traffic moving normally,0
R079,Chromepet_Rd_4,Chromepet,23,50,25.0,1013,1209,0,traffic moving normally,0
R080,Chromepet_Rd_5,Chromepet,0,40,26.7,1257,1563,0,no incidents reported,0
R080,Chromepet_Rd_5,Chromepet,1,40,28.1,1320,1563,1,minor fender bender cleared,1
R080,Chromepet_Rd_5,Chromepet,2,40,28.5,927,1563,0,traffic moving normally,0
R080,Chromepet_Rd_5,Chromepet,3,40,28.0,1089,1563,0,clear roads,0
R080,Chromepet_Rd_5,Chromepet,4,40,30.6,1052,1563,0,traffic moving normally,0
R080,Chromepet_Rd_5,Chromepet,5,40,31.3,1020,1563,0,no incidents reported,0
R080,Chromepet_Rd_5,Chromepet,6,40,22.1,1140,1563,1,fatal accident blocked road,3
R080,Chromepet_Rd_5,Chromepet,7,40,11.9,1563,1563,0,no incidents reported,0
R080,Chromepet_Rd_5,Chromepet,8,40,18.2,1563,1563,1,slow traffic near junction,1
R080,Chromepet_Rd_5,Chromepet,9,40,16.2,1563,1563,0,clear roads,0
R080,Chromepet_Rd_5,Chromepet,10,40,16.1,1563,1563,0,clear roads,0
R080,Chromepet_Rd_5,Chromepet,11,40,21.6,1090,1563,0,traffic moving normally,0
R080,Chromepet_Rd_5,Chromepet,12,40,21.9,1443,1563,0,clear roads,0
R080,Chromepet_Rd_5,Chromepet,13,40,20.4,1374,1563,0,clear roads,0
R080,Chromepet_Rd_5,Chromepet,14,40,20.0,1468,1563,0,no incidents reported,0
R080,Chromepet_Rd_5,Chromepet,15,40,22.5,1404,1563,0,traffic moving normally,0
R080,Chromepet_Rd_5,Chromepet,16,40,23.7,1545,1563,1,minor fender bender cleared,1
R080,Chromepet_Rd_5,Chromepet,17,40,18.1,1563,1563,0,no incidents reported,0
R080,Chromepet_Rd_5,Chromepet,18,40,19.7,1563,1563,0,traffic moving normally,0
R080,Chromepet_Rd_5,Chromepet,19,40,14.3,1563,1563,1,slight congestion due to signal,1
R080,Chromepet_Rd_5,Chromepet,20,40,15.5,1563,1563,0,clear roads,0
R080,Chromepet_Rd_5,Chromepet,21,40,22.5,1563,1563,0,no incidents reported,0
R080,Chromepet_Rd_5,Chromepet,22,40,23.6,1394,1563,0,clear roads,0
R080,Chromepet_Rd_5,Chromepet,23,40,17.6,1563,1563,0,clear roads,0
R081,Chromepet_Rd_6,Chromepet,0,40,27.3,1353,1686,0,no incidents reported,0
R081,Chromepet_Rd_6,Chromepet,1,40,31.8,1429,1686,0,clear roads,0
R081,Chromepet_Rd_6,Chromepet,2,40,26.4,1155,1686,0,traffic moving normally,0
R081,Chromepet_Rd_6,Chromepet,3,40,26.9,1265,1686,1,slight congestion due to signal,1
R081,Chromepet_Rd_6,Chromepet,4,40,26.6,1241,1686,0,clear roads,0
R081,Chromepet_Rd_6,Chromepet,5,40,27.4,1403,1686,1,truck overturned blocking all lanes,3
R081,Chromepet_Rd_6,Chromepet,6,40,20.1,1414,1686,0,traffic moving normally,0
R081,Chromepet_Rd_6,Chromepet,7,40,12.8,1686,1686,0,no incidents reported,0
R081,Chromepet_Rd_6,Chromepet,8,40,14.7,1686,1686,1,slow traffic near junction,1
R081,Chromepet_Rd_6,Chromepet,9,40,14.7,1686,1686,0,traffic moving normally,0
R081,Chromepet_Rd_6,Chromepet,10,40,14.4,1686,1686,0,no incidents reported,0
R081,Chromepet_Rd_6,Chromepet,11,40,25.4,1538,1686,0,clear roads,0
R081,Chromepet_Rd_6,Chromepet,12,40,21.1,1569,1686,0,traffic moving normally,0
R081,Chromepet_Rd_6,Chromepet,13,40,22.9,1686,1686,0,no incidents reported,0
R081,Chromepet_Rd_6,Chromepet,14,40,24.7,1427,1686,0,clear roads,0
R081,Chromepet_Rd_6,Chromepet,15,40,24.5,1534,1686,0,traffic moving normally,0
R081,Chromepet_Rd_6,Chromepet,16,40,20.1,1163,1686,0,no incidents reported,0
R081,Chromepet_Rd_6,Chromepet,17,40,15.7,1686,1686,0,clear roads,0
R081,Chromepet_Rd_6,Chromepet,18,40,15.4,1686,1686,0,no incidents reported,0
R081,Chromepet_Rd_6,Chromepet,19,40,18.3,1686,1686,0,no incidents reported,0
R081,Chromepet_Rd_6,Chromepet,20,40,14.9,1686,1686,0,no incidents reported,0
R081,Chromepet_Rd_6,Chromepet,21,40,21.1,1244,1686,0,clear roads,0
R081,Chromepet_Rd_6,Chromepet,22,40,21.7,1157,1686,0,clear roads,0
R081,Chromepet_Rd_6,Chromepet,23,40,20.2,1384,1686,0,clear roads,0
R082,Chromepet_Rd_7,Chromepet,0,50,27.3,1157,1734,0,traffic moving normally,0
R082,Chromepet_Rd_7,Chromepet,1,50,39.8,1408,1734,0,no incidents reported,0
R082,Chromepet_Rd_7,Chromepet,2,50,34.7,980,1734,0,traffic moving normally,0
R082,Chromepet_Rd_7,Chromepet,3,50,31.7,985,1734,0,clear roads,0
R082,Chromepet_Rd_7,Chromepet,4,50,38.9,1430,1734,0,clear roads,0
R082,Chromepet_Rd_7,Chromepet,5,50,39.4,1253,1734,0,clear roads,0
R082,Chromepet_Rd_7,Chromepet,6,50,28.8,1591,1734,0,no incidents reported,0
R082,Chromepet_Rd_7,Chromepet,7,50,14.0,1734,1734,0,no incidents reported,0
R082,Chromepet_Rd_7,Chromepet,8,50,16.2,1734,1734,1,vehicle breakdown lane blocked,2
R082,Chromepet_Rd_7,Chromepet,9,50,16.8,1734,1734,0,traffic moving normally,0
R082,Chromepet_Rd_7,Chromepet,10,50,17.5,1734,1734,0,traffic moving normally,0
R082,Chromepet_Rd_7,Chromepet,11,50,25.7,1397,1734,0,no incidents reported,0
R082,Chromepet_Rd_7,Chromepet,12,50,27.6,1358,1734,0,traffic moving normally,0
R082,Chromepet_Rd_7,Chromepet,13,50,19.9,1303,1734,1,minor fender bender cleared,1
R082,Chromepet_Rd_7,Chromepet,14,50,28.1,1612,1734,1,accident reported minor injuries,2
R082,Chromepet_Rd_7,Chromepet,15,50,31.8,1486,1734,0,traffic moving normally,0
R082,Chromepet_Rd_7,Chromepet,16,50,27.4,1382,1734,1,accident reported minor injuries,2
R082,Chromepet_Rd_7,Chromepet,17,50,18.7,1734,1734,0,no incidents reported,0
R082,Chromepet_Rd_7,Chromepet,18,50,22.7,1734,1734,0,no incidents reported,0
R082,Chromepet_Rd_7,Chromepet,19,50,20.6,1734,1734,0,clear roads,0
R082,Chromepet_Rd_7,Chromepet,20,50,18.1,1734,1734,0,traffic moving normally,0
R082,Chromepet_Rd_7,Chromepet,21,50,27.8,1693,1734,0,clear roads,0
R082,Chromepet_Rd_7,Chromepet,22,50,29.6,1476,1734,0,no incidents reported,0
R082,Chromepet_Rd_7,Chromepet,23,50,33.2,1734,1734,0,no incidents reported,0
R083,Chromepet_Rd_8,Chromepet,0,40,27.4,1269,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,1,40,27.0,1535,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,2,40,27.8,1192,1933,0,no incidents reported,0
R083,Chromepet_Rd_8,Chromepet,3,40,27.8,1299,1933,0,no incidents reported,0
R083,Chromepet_Rd_8,Chromepet,4,40,28.4,1165,1933,0,no incidents reported,0
R083,Chromepet_Rd_8,Chromepet,5,40,27.6,1545,1933,1,vehicle breakdown lane blocked,2
R083,Chromepet_Rd_8,Chromepet,6,40,25.1,1604,1933,0,traffic moving normally,0
R083,Chromepet_Rd_8,Chromepet,7,40,12.1,1933,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,8,40,14.7,1933,1933,0,no incidents reported,0
R083,Chromepet_Rd_8,Chromepet,9,40,14.8,1933,1933,1,vehicle breakdown lane blocked,2
R083,Chromepet_Rd_8,Chromepet,10,40,12.3,1933,1933,0,traffic moving normally,0
R083,Chromepet_Rd_8,Chromepet,11,40,23.5,1701,1933,0,no incidents reported,0
R083,Chromepet_Rd_8,Chromepet,12,40,21.2,1933,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,13,40,15.2,1564,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,14,40,18.2,1562,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,15,40,25.9,1407,1933,0,traffic moving normally,0
R083,Chromepet_Rd_8,Chromepet,16,40,21.5,1791,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,17,40,12.8,1933,1933,0,no incidents reported,0
R083,Chromepet_Rd_8,Chromepet,18,40,11.5,1933,1933,1,construction work causing delays,2
R083,Chromepet_Rd_8,Chromepet,19,40,13.0,1933,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,20,40,14.9,1933,1933,1,truck overturned blocking all lanes,3
R083,Chromepet_Rd_8,Chromepet,21,40,20.2,1717,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,22,40,24.0,1307,1933,0,clear roads,0
R083,Chromepet_Rd_8,Chromepet,23,40,21.1,1555,1933,1,vehicle breakdown lane blocked,2
R084,Chromepet_Rd_9,Chromepet,0,80,56.8,1252,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,1,80,61.2,1527,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,2,80,60.9,1553,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,3,80,56.7,1473,1993,0,traffic moving normally,0
R084,Chromepet_Rd_9,Chromepet,4,80,51.0,1252,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,5,80,55.3,1352,1993,1,minor fender bender cleared,1
R084,Chromepet_Rd_9,Chromepet,6,80,46.7,1552,1993,1,fatal accident blocked road,3
R084,Chromepet_Rd_9,Chromepet,7,80,37.8,1993,1993,1,truck overturned blocking all lanes,3
R084,Chromepet_Rd_9,Chromepet,8,80,20.4,1993,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,9,80,27.6,1993,1993,1,fatal accident blocked road,3
R084,Chromepet_Rd_9,Chromepet,10,80,30.3,1993,1993,0,traffic moving normally,0
R084,Chromepet_Rd_9,Chromepet,11,80,45.9,1694,1993,1,slight congestion due to signal,1
R084,Chromepet_Rd_9,Chromepet,12,80,41.3,1974,1993,1,slow traffic near junction,1
R084,Chromepet_Rd_9,Chromepet,13,80,37.3,1849,1993,1,slight congestion due to signal,1
R084,Chromepet_Rd_9,Chromepet,14,80,44.2,1665,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,15,80,45.6,1346,1993,0,traffic moving normally,0
R084,Chromepet_Rd_9,Chromepet,16,80,46.3,1993,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,17,80,34.5,1993,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,18,80,29.1,1993,1993,1,minor fender bender cleared,1
R084,Chromepet_Rd_9,Chromepet,19,80,35.5,1993,1993,0,clear roads,0
R084,Chromepet_Rd_9,Chromepet,20,80,25.2,1993,1993,1,slight congestion due to signal,1
R084,Chromepet_Rd_9,Chromepet,21,80,46.5,1482,1993,1,construction work causing delays,2
R084,Chromepet_Rd_9,Chromepet,22,80,42.1,1758,1993,1,slow traffic near junction,1
R084,Chromepet_Rd_9,Chromepet,23,80,41.1,1784,1993,0,clear roads,0
R085,Chromepet_Rd_10,Chromepet,0,60,47.3,1096,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,1,60,37.9,1100,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,2,60,41.8,1177,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,3,60,37.7,1219,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,4,60,45.3,1055,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,5,60,40.4,1443,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,6,60,37.2,1919,1919,0,traffic moving normally,0
R085,Chromepet_Rd_10,Chromepet,7,60,22.6,1919,1919,1,construction work causing delays,2
R085,Chromepet_Rd_10,Chromepet,8,60,27.7,1919,1919,1,construction work causing delays,2
R085,Chromepet_Rd_10,Chromepet,9,60,16.4,1919,1919,1,slow traffic near junction,1
R085,Chromepet_Rd_10,Chromepet,10,60,17.9,1919,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,11,60,37.0,1316,1919,1,vehicle breakdown lane blocked,2
R085,Chromepet_Rd_10,Chromepet,12,60,31.2,1654,1919,0,clear roads,0
R085,Chromepet_Rd_10,Chromepet,13,60,29.6,1624,1919,0,clear roads,0
R085,Chromepet_Rd_10,Chromepet,14,60,36.4,1639,1919,0,clear roads,0
R085,Chromepet_Rd_10,Chromepet,15,60,34.0,1845,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,16,60,31.7,1585,1919,0,traffic moving normally,0
R085,Chromepet_Rd_10,Chromepet,17,60,25.9,1919,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,18,60,22.8,1919,1919,0,clear roads,0
R085,Chromepet_Rd_10,Chromepet,19,60,23.0,1919,1919,1,slight congestion due to signal,1
R085,Chromepet_Rd_10,Chromepet,20,60,24.8,1919,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,21,60,36.2,1919,1919,0,no incidents reported,0
R085,Chromepet_Rd_10,Chromepet,22,60,31.1,1780,1919,0,traffic moving normally,0
R085,Chromepet_Rd_10,Chromepet,23,60,33.2,1823,1919,0,no incidents reported,0
R086,Perambur_Rd_1,Perambur,0,80,54.3,1375,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,1,80,61.2,1256,1949,1,vehicle breakdown lane blocked,2
R086,Perambur_Rd_1,Perambur,2,80,67.4,1525,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,3,80,56.0,1207,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,4,80,53.7,1186,1949,0,no incidents reported,0
R086,Perambur_Rd_1,Perambur,5,80,57.3,1548,1949,0,traffic moving normally,0
R086,Perambur_Rd_1,Perambur,6,80,48.0,1868,1949,0,no incidents reported,0
R086,Perambur_Rd_1,Perambur,7,80,32.9,1949,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,8,80,28.6,1949,1949,0,no incidents reported,0
R086,Perambur_Rd_1,Perambur,9,80,31.4,1949,1949,0,traffic moving normally,0
R086,Perambur_Rd_1,Perambur,10,80,27.9,1949,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,11,80,48.2,1381,1949,0,no incidents reported,0
R086,Perambur_Rd_1,Perambur,12,80,40.3,1949,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,13,80,39.1,1949,1949,1,slight congestion due to signal,1
R086,Perambur_Rd_1,Perambur,14,80,46.7,1949,1949,1,major collision road closed,3
R086,Perambur_Rd_1,Perambur,15,80,47.2,1878,1949,1,slight congestion due to signal,1
R086,Perambur_Rd_1,Perambur,16,80,50.7,1949,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,17,80,29.3,1949,1949,1,accident reported minor injuries,2
R086,Perambur_Rd_1,Perambur,18,80,32.7,1949,1949,0,traffic moving normally,0
R086,Perambur_Rd_1,Perambur,19,80,24.3,1949,1949,0,no incidents reported,0
R086,Perambur_Rd_1,Perambur,20,80,31.2,1949,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,21,80,46.0,1949,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,22,80,53.7,1869,1949,0,clear roads,0
R086,Perambur_Rd_1,Perambur,23,80,43.9,1914,1949,0,no incidents reported,0
R087,Perambur_Rd_2,Perambur,0,50,37.0,694,848,0,traffic moving normally,0
R087,Perambur_Rd_2,Perambur,1,50,38.2,498,848,1,major collision road closed,3
R087,Perambur_Rd_2,Perambur,2,50,40.0,645,848,1,construction work causing delays,2
R087,Perambur_Rd_2,Perambur,3,50,39.6,530,848,0,clear roads,0
R087,Perambur_Rd_2,Perambur,4,50,37.2,477,848,0,traffic moving normally,0
R087,Perambur_Rd_2,Perambur,5,50,37.6,656,848,0,traffic moving normally,0
R087,Perambur_Rd_2,Perambur,6,50,33.6,691,848,0,traffic moving normally,0
R087,Perambur_Rd_2,Perambur,7,50,18.5,848,848,0,traffic moving normally,0
R087,Perambur_Rd_2,Perambur,8,50,19.1,848,848,0,clear roads,0
R087,Perambur_Rd_2,Perambur,9,50,21.8,848,848,1,major collision road closed,3
R087,Perambur_Rd_2,Perambur,10,50,24.9,848,848,0,clear roads,0
R087,Perambur_Rd_2,Perambur,11,50,31.3,838,848,1,major collision road closed,3
R087,Perambur_Rd_2,Perambur,12,50,28.5,675,848,0,clear roads,0
R087,Perambur_Rd_2,Perambur,13,50,29.3,848,848,1,construction work causing delays,2
R087,Perambur_Rd_2,Perambur,14,50,30.2,770,848,0,traffic moving normally,0
R087,Perambur_Rd_2,Perambur,15,50,33.2,848,848,0,traffic moving normally,0
R087,Perambur_Rd_2,Perambur,16,50,29.2,699,848,0,clear roads,0
R087,Perambur_Rd_2,Perambur,17,50,21.2,848,848,1,truck overturned blocking all lanes,3
R087,Perambur_Rd_2,Perambur,18,50,23.1,848,848,0,no incidents reported,0
R087,Perambur_Rd_2,Perambur,19,50,24.0,848,848,0,clear roads,0
R087,Perambur_Rd_2,Perambur,20,50,20.0,848,848,1,truck overturned blocking all lanes,3
R087,Perambur_Rd_2,Perambur,21,50,31.4,694,848,0,clear roads,0
R087,Perambur_Rd_2,Perambur,22,50,31.7,687,848,0,no incidents reported,0
R087,Perambur_Rd_2,Perambur,23,50,30.7,683,848,0,clear roads,0
R088,Perambur_Rd_3,Perambur,0,50,38.1,721,1052,1,minor fender bender cleared,1
R088,Perambur_Rd_3,Perambur,1,50,32.1,868,1052,0,no incidents reported,0
R088,Perambur_Rd_3,Perambur,2,50,45.5,620,1052,0,clear roads,0
R088,Perambur_Rd_3,Perambur,3,50,43.2,902,1052,0,clear roads,0
R088,Perambur_Rd_3,Perambur,4,50,36.9,795,1052,0,traffic moving normally,0
R088,Perambur_Rd_3,Perambur,5,50,37.1,773,1052,0,clear roads,0
R088,Perambur_Rd_3,Perambur,6,50,26.5,1022,1052,1,truck overturned blocking all lanes,3
R088,Perambur_Rd_3,Perambur,7,50,14.2,1052,1052,1,construction work causing delays,2
R088,Perambur_Rd_3,Perambur,8,50,19.9,1052,1052,1,truck overturned blocking all lanes,3
R088,Perambur_Rd_3,Perambur,9,50,21.4,1052,1052,0,clear roads,0
R088,Perambur_Rd_3,Perambur,10,50,20.8,1052,1052,0,clear roads,0
R088,Perambur_Rd_3,Perambur,11,50,28.5,832,1052,0,clear roads,0
R088,Perambur_Rd_3,Perambur,12,50,29.2,947,1052,1,major collision road closed,3
R088,Perambur_Rd_3,Perambur,13,50,26.9,814,1052,0,no incidents reported,0
R088,Perambur_Rd_3,Perambur,14,50,26.3,890,1052,0,traffic moving normally,0
R088,Perambur_Rd_3,Perambur,15,50,27.2,701,1052,0,traffic moving normally,0
R088,Perambur_Rd_3,Perambur,16,50,28.8,750,1052,1,accident reported minor injuries,2
R088,Perambur_Rd_3,Perambur,17,50,21.7,1052,1052,1,major collision road closed,3
R088,Perambur_Rd_3,Perambur,18,50,21.2,1052,1052,0,traffic moving normally,0
R088,Perambur_Rd_3,Perambur,19,50,20.8,1052,1052,0,traffic moving normally,0
R088,Perambur_Rd_3,Perambur,20,50,15.0,1052,1052,0,traffic moving normally,0
R088,Perambur_Rd_3,Perambur,21,50,31.0,955,1052,0,no incidents reported,0
R088,Perambur_Rd_3,Perambur,22,50,29.1,715,1052,0,traffic moving normally,0
R088,Perambur_Rd_3,Perambur,23,50,31.4,1052,1052,0,traffic moving normally,0
R089,Perambur_Rd_4,Perambur,0,50,40.5,529,809,0,no incidents reported,0
R089,Perambur_Rd_4,Perambur,1,50,36.3,555,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,2,50,37.7,663,809,0,traffic moving normally,0
R089,Perambur_Rd_4,Perambur,3,50,42.5,664,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,4,50,38.1,565,809,0,traffic moving normally,0
R089,Perambur_Rd_4,Perambur,5,50,37.3,695,809,0,traffic moving normally,0
R089,Perambur_Rd_4,Perambur,6,50,28.6,708,809,0,traffic moving normally,0
R089,Perambur_Rd_4,Perambur,7,50,20.8,809,809,0,no incidents reported,0
R089,Perambur_Rd_4,Perambur,8,50,16.3,809,809,0,no incidents reported,0
R089,Perambur_Rd_4,Perambur,9,50,22.0,809,809,0,no incidents reported,0
R089,Perambur_Rd_4,Perambur,10,50,20.4,809,809,0,no incidents reported,0
R089,Perambur_Rd_4,Perambur,11,50,29.2,799,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,12,50,25.2,630,809,1,major collision road closed,3
R089,Perambur_Rd_4,Perambur,13,50,25.3,672,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,14,50,22.8,754,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,15,50,31.8,657,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,16,50,25.4,572,809,1,fatal accident blocked road,3
R089,Perambur_Rd_4,Perambur,17,50,20.2,809,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,18,50,20.0,809,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,19,50,19.6,809,809,0,no incidents reported,0
R089,Perambur_Rd_4,Perambur,20,50,21.6,809,809,0,no incidents reported,0
R089,Perambur_Rd_4,Perambur,21,50,29.2,739,809,0,clear roads,0
R089,Perambur_Rd_4,Perambur,22,50,31.1,563,809,0,traffic moving normally,0
R089,Perambur_Rd_4,Perambur,23,50,33.9,809,809,1,slight congestion due to signal,1
R090,Perambur_Rd_5,Perambur,0,40,31.1,965,1612,0,no incidents reported,0
R090,Perambur_Rd_5,Perambur,1,40,29.1,1317,1612,0,clear roads,0
R090,Perambur_Rd_5,Perambur,2,40,29.9,1273,1612,0,clear roads,0
R090,Perambur_Rd_5,Perambur,3,40,29.3,1358,1612,0,no incidents reported,0
R090,Perambur_Rd_5,Perambur,4,40,29.6,1025,1612,0,clear roads,0
R090,Perambur_Rd_5,Perambur,5,40,30.3,1027,1612,0,no incidents reported,0
R090,Perambur_Rd_5,Perambur,6,40,21.7,1416,1612,0,traffic moving normally,0
R090,Perambur_Rd_5,Perambur,7,40,11.8,1612,1612,0,no incidents reported,0
R090,Perambur_Rd_5,Perambur,8,40,13.2,1612,1612,1,slow traffic near junction,1
R090,Perambur_Rd_5,Perambur,9,40,16.0,1612,1612,1,construction work causing delays,2
R090,Perambur_Rd_5,Perambur,10,40,16.3,1612,1612,0,no incidents reported,0
R090,Perambur_Rd_5,Perambur,11,40,26.1,1172,1612,0,clear roads,0
R090,Perambur_Rd_5,Perambur,12,40,20.0,1475,1612,0,traffic moving normally,0
R090,Perambur_Rd_5,Perambur,13,40,22.0,1500,1612,0,traffic moving normally,0
R090,Perambur_Rd_5,Perambur,14,40,21.0,1335,1612,0,no incidents reported,0
R090,Perambur_Rd_5,Perambur,15,40,24.2,1320,1612,0,traffic moving normally,0
R090,Perambur_Rd_5,Perambur,16,40,23.7,1612,1612,1,slight congestion due to signal,1
R090,Perambur_Rd_5,Perambur,17,40,16.9,1612,1612,0,traffic moving normally,0
R090,Perambur_Rd_5,Perambur,18,40,15.0,1612,1612,0,traffic moving normally,0
R090,Perambur_Rd_5,Perambur,19,40,18.7,1612,1612,0,clear roads,0
R090,Perambur_Rd_5,Perambur,20,40,18.7,1612,1612,1,minor fender bender cleared,1
R090,Perambur_Rd_5,Perambur,21,40,25.4,1284,1612,0,clear roads,0
R090,Perambur_Rd_5,Perambur,22,40,26.6,1297,1612,0,no incidents reported,0
R090,Perambur_Rd_5,Perambur,23,40,21.6,1167,1612,0,traffic moving normally,0
R091,Perambur_Rd_6,Perambur,0,50,40.5,1238,1857,0,traffic moving normally,0
R091,Perambur_Rd_6,Perambur,1,50,38.3,1091,1857,0,traffic moving normally,0
R091,Perambur_Rd_6,Perambur,2,50,35.9,1190,1857,0,no incidents reported,0
R091,Perambur_Rd_6,Perambur,3,50,35.6,1392,1857,0,no incidents reported,0
R091,Perambur_Rd_6,Perambur,4,50,41.4,1227,1857,0,no incidents reported,0
R091,Perambur_Rd_6,Perambur,5,50,39.5,1499,1857,1,construction work causing delays,2
R091,Perambur_Rd_6,Perambur,6,50,30.2,1816,1857,0,no incidents reported,0
R091,Perambur_Rd_6,Perambur,7,50,15.1,1857,1857,1,major collision road closed,3
R091,Perambur_Rd_6,Perambur,8,50,21.9,1857,1857,0,traffic moving normally,0
R091,Perambur_Rd_6,Perambur,9,50,15.9,1857,1857,0,clear roads,0
